adresse;lat;lon
-1;45.9364869;6.1228995
-1;45.9377632;6.12195
-1;45.9394021;6.1229715
-1;45.9402858;6.1225002
-1;45.9391741;6.1223553
-1;48.9183636;2.6037176
-1;48.6907771;2.3787689
-1;48.6857502;2.3790996
-1;43.7194088;4.8052794
-1;49.005208;2.209653
-1;49.0127523;2.2051384
-1;48.9843064;6.0216873
-1;49.0130229;2.2519342
-1;48.9939453;2.2686675
-1;48.9962615;2.2374297
-1;48.986563;2.1817689
-1;48.9943059;2.1750972
-1;49.0308284;2.4594131
-1;49.0379538;2.4549215
-1;45.9157159;6.0950382
-1;45.9160232;6.0949291
-1;44.3482455;2.5820251
-1;45.9229436;6.0887269
-1;45.918795;6.0904249
-1;45.9185764;6.0905248
-1;45.9191648;6.09024
-1;45.9183573;6.0903148
-1;45.9228977;6.0889164
-1;45.9241045;6.0870594
-1;49.0016609;2.4061757
-1;48.9928659;2.3662588
-1;48.9841387;2.3872022
-1;48.9845949;2.3648956
-1;48.983061;2.3703818
-1;48.1727758;6.4510157
-1;48.1714559;6.4511511
-1;48.171269;6.4511655
-1;48.1711474;6.4510653
-1;48.1710924;6.4508514
-1;47.9424837;1.9161526
-1;48.1714493;6.4496328
-1;48.171493;6.4481855
-1;48.1716271;6.4483693
-1;48.1725981;6.4484724
-1;48.2852795;6.9492661
-1;48.9772339;2.3646052
-1;46.2658405;6.101182
-1;46.284095;6.0859301
-1;47.9166779;1.9042777
-1;48.2807365;6.9546699
-1;47.3274084;-2.4141456
-1;45.9459553;6.1194136
-1;14.6201285;-61.0943156
-1;14.6201315;-61.094168
-1;14.6201308;-61.0944439
-1;45.8986818;6.117979
-1;45.9142868;6.0910177
-1;45.9144468;6.091528
-1;45.9149714;6.0915562
-1;45.9156763;6.0907736
-1;45.9155763;6.0905597
-1;45.9154725;6.0905269
-1;45.916099;6.0917607
-1;45.9157687;6.0929667
-1;45.9226377;6.0907369
-1;45.9221018;6.0922379
-1;45.9217525;6.0918462
-1;45.921898;6.0920093
-1;45.9215875;6.0905162
-1;43.6548452;-1.4300873
-1;43.6591947;-1.4281115
-1;43.6583519;-1.4286088
-1;48.2844785;6.9507023
-1;48.2844873;6.9505627
-1;48.4157665;-4.4718144
-1;48.4161341;-4.4681894
-1;43.6613891;-1.4423595
-1;43.6650978;-1.4410875
-1;43.6624185;-1.4417104
-1;43.6629118;-1.4429543
-1;43.0979678;-0.0517982
-1;43.0975693;-0.0586103
-1;47.901335;1.874825
-1;48.2895841;6.9425739
-1;48.2912999;6.9418437
-1;44.3810749;2.5680552
-1;49.0100583;1.9038335
-1;44.3652459;2.5968521
-1;44.3656634;2.5928425
-1;45.9034624;6.1013858
-1;45.9038062;6.1014522
-1;45.9042607;6.0997855
-1;45.9043037;6.1001543
-1;45.9039052;6.1009778
-1;48.8631457;2.3445951
-1;45.796968;6.1041133
-1;45.7877169;6.0966108
-1;45.8050035;6.0974872
-1;45.8037753;6.0969488
-1;47.2464292;-1.5017476
-1;50.4935551;2.6802059
-1;50.4987193;2.681092
-1;50.4996667;2.6800744
-1;50.5000398;2.6818074
-1;48.8626135;2.3431855
-1;47.9736417;0.2164027
-1;45.7929741;4.8212067
-1;48.7313161;6.1650655
-1;48.7311153;6.1652002
-1;48.7312421;6.165918
-1;48.8502871;2.6341311
-1;47.9683461;0.2097907
-1;47.9711241;0.2170982
-1;47.9710798;0.2169443
-1;48.8444253;2.6134439
-1;47.978019;0.206721
-1;45.7478945;6.2904842
-1;45.7435038;6.2953809
-1;45.7567199;6.2714848
-1;45.7561887;6.2710589
-1;45.766545;4.8178968
-1;50.2840552;2.7854164
-1;48.9889806;2.2742285
-1;45.5291197;4.8705962
-1;48.830944;2.5987388
-1;47.9804741;0.1745661
-1;48.8033078;6.1102666
-1;49.4823202;4.4525862
-1;47.9406789;0.1725656
-1;42.6760966;2.901573
-1;42.6765331;2.8999378
-1;50.6258608;3.0515918
-1;50.6367406;3.0575774
-1;50.6366559;3.0576705
-1;50.633946;3.0606639
-1;45.6277869;5.1512297
-1;47.1973972;-1.5355104
-1;45.8305617;1.2655695
-1;45.8296665;1.26624
-1;45.8281143;1.265265
-1;45.8285329;1.2654756
-1;45.8275559;1.2663044
-1;45.8284549;1.2666484
-1;45.8280026;1.2671969
-1;48.7316721;6.1688762
-1;48.7314514;6.1682788
-1;48.7315638;6.1680823
-1;48.7315005;6.1680239
-1;48.7314629;6.1657695
-1;50.6644059;3.1455197
-1;50.6845921;3.12981
-1;48.9450934;2.2846974
-1;48.986335;2.2110724
-1;45.1983039;5.7113417
-1;45.1981633;5.7113965
-1;45.1959748;5.712444
-1;45.1958255;5.7125935
-1;45.7353083;4.8896493
-1;49.1792882;6.8702263
-1;49.1794232;6.8703081
-1;45.9053553;6.0914593
-1;45.9054706;6.0915394
-1;45.9068484;6.0903464
-1;45.9066976;6.0904265
-1;48.8116955;2.4685672
-1;48.812508;2.4730036
-1;48.8144185;2.4637034
-1;48.8139389;2.4628389
-1;48.8143043;2.4623154
-1;48.8170687;2.4673587
-1;48.8162723;2.4660826
-1;48.2899322;6.941051
-1;50.692158;3.1409985
-1;48.8200567;2.4673693
-1;48.8200389;2.4682892
-1;48.8202786;2.4683047
-1;48.8201104;2.4742057
-1;45.9040543;6.0917211
-1;45.9050629;6.0926075
-1;43.8008269;-0.9198796
-1;43.8001895;-0.9197002
-1;43.8000306;-0.919226
-1;45.8990644;6.0871593
-1;45.8990454;6.0853757
-1;45.8992176;6.0853914
-1;45.8993133;6.0854918
-1;45.8996099;6.0856934
-1;45.7284412;4.8813952
-1;45.729722;4.8791321
-1;43.5563557;5.4185875
-1;48.7980421;2.0626662
-1;47.1781399;-1.5442084
-1;47.1658883;-1.5425451
-1;47.1612483;-1.5418157
-1;48.3429783;2.6016195
-1;44.3661663;2.5934915
-1;46.5016959;-1.7881719
-1;47.4673938;-0.5555137
-1;47.1898981;-1.5521208
-1;47.2376143;-1.5165496
-1;47.2197325;-1.5164068
-1;47.2133655;-1.5297242
-1;47.2411773;-1.5089425
-1;47.1902771;-1.5472502
-1;47.2189055;-1.6238928
-1;47.2097246;-1.561347
-1;47.2518461;-1.4994309
-1;47.2093664;-1.5281066
-1;47.2047705;-1.5234748
-1;47.2080915;-1.5305294
-1;47.2085036;-1.5554574
-1;47.2513852;-1.4988211
-1;47.2151862;-1.5263921
-1;47.1929324;-1.5282012
-1;47.4042282;0.5940334
-1;47.4041188;0.5938139
-1;47.4040254;0.5943346
-1;48.2895449;6.9422624
-1;50.6416709;3.02228
-1;48.8180759;2.4665083
-1;48.6969864;6.1808824
-1;45.9056489;6.1582325
-1;47.4120153;0.6100994
-1;48.8761952;2.3797336
-1;48.8761811;2.3798235
-1;46.1233453;3.432451
-1;47.5845955;1.3184983
-1;47.2786692;4.9941941
-1;47.2787686;4.9938621
-1;47.2789183;4.9943372
-1;48.2900513;6.9414711
-1;44.0837284;4.9703258
-1;42.5157392;3.1059623
-1;46.7255837;-2.3475929
-1;48.8756713;2.1605186
-1;48.8876905;2.2994333
-1;48.8682308;2.3742473
-1;48.8678284;2.375349
-1;48.8679139;2.3752761
-1;48.8677745;2.375397
-1;48.8661721;2.3587954
-1;48.8662041;2.3589366
-1;44.5588736;6.0779775
-1;43.3134121;5.3987718
-1;48.8122041;2.4722584
-1;48.4495935;5.1885228
-1;43.6160705;3.4577519
-1;45.5870563;5.275342
-1;48.8778204;2.4084204
-1;46.5525158;3.366388
-1;43.5796606;7.0006282
-1;50.766782;1.606108
-1;45.1811445;5.7094578
-1;50.4960081;2.6804153
-1;43.2874748;5.5480688
-1;46.1275569;6.1742956
-1;48.8672358;2.3403662
-1;44.5384782;6.4667293
-1;44.5383082;6.4667455
-1;44.5382941;6.4668172
-1;49.7078019;0.2014745
-1;48.8288504;2.6007711
-1;44.4453912;1.4332048
-1;44.4490497;1.4450864
-1;44.4447908;1.4432593
-1;44.4437909;1.4414486
-1;44.4496961;1.441678
-1;48.9537682;2.1377967
-1;48.9538721;2.1378155
-1;48.940331;2.1448838
-1;48.9390999;2.1369441
-1;45.8498829;1.2477143
-1;48.8631211;2.3438997
-1;48.8633029;2.3435958
-1;48.8631821;2.3433695
-1;48.8624698;2.3430251
-1;45.1653044;1.5203532
-1;44.5258984;6.4049112
-1;48.8133745;2.478806
-1;48.8127873;2.4810696
-1;48.8068122;2.4734019
-1;48.8072304;2.4713729
-1;48.8072181;2.4719499
-1;47.2166408;-1.5422735
-1;47.2162527;-1.5418731
-1;47.2162971;-1.5421256
-1;47.2161608;-1.542318
-1;47.2162688;-1.5423593
-1;47.216887;-1.5423119
-1;47.2174776;-1.5426755
-1;47.216204;-1.5421468
-1;47.2167637;-1.5423274
-1;47.2171538;-1.5427029
-1;47.2174027;-1.5427381
-1;48.859683;2.3419003
-1;48.8598832;2.3421532
-1;47.3089724;4.8576464
-1;47.3089109;4.8576404
-1;48.942107;2.1628542
-1;48.7403449;2.3323546
-1;48.7397208;2.332967
-1;48.7366633;2.3283849
-1;45.9073582;6.1076937
-1;45.9066334;6.1067177
-1;45.9069446;6.1070342
-1;46.0377522;4.0575214
-1;46.0325399;4.0580691
-1;46.0378408;4.0613009
-1;46.0381269;4.0630958
-1;46.0387394;4.0624759
-1;46.0394219;4.0635879
-1;46.0370823;4.064021
-1;46.0364097;4.0638013
-1;47.2139894;-2.1545213
-1;47.2138868;-2.15435
-1;47.2139453;-2.1584431
-1;45.9074508;6.1047939
-1;45.7422592;6.2931658
-1;45.7485507;6.2929441
-1;45.7477864;6.2930347
-1;45.7461419;6.2950037
-1;45.7468555;6.2929317
-1;47.1099771;-2.112977
-1;47.1143315;-2.0971117
-1;47.1141909;-2.0976771
-1;47.1094998;-2.1164461
-1;47.1104394;-2.1116005
-1;47.1095341;-2.1160831
-1;47.1102978;-2.1153475
-1;47.1097128;-2.114828
-1;47.2141141;-2.1542893
-1;42.789738;3.0348978
-1;48.8566049;2.3434267
-1;48.8565074;2.3432881
-1;48.8562416;2.3430783
-1;47.2864646;-2.2109937
-1;47.2864978;-2.211121
-1;47.2864334;-2.2112525
-1;47.2864371;-2.2111375
-1;45.8213504;4.9919405
-1;48.553405;2.1237499
-1;46.1265219;3.3997294
-1;44.8363891;-0.5807606
-1;48.9055765;2.4676474
-1;48.9060948;2.4705183
-1;46.1916438;6.2104872
-1;48.072364;-0.7640461
-1;48.0730652;-0.7632469
-1;45.9386595;6.1090559
-1;48.7986069;2.6599894
-1;48.9585173;2.2739848
-1;45.9386089;6.1042192
-1;45.9382946;6.102509
-1;45.9390939;6.1037123
-1;43.6895658;4.2748655
-1;43.6927187;4.2749153
-1;43.6928632;4.2749167
-1;43.693605;4.2749785
-1;43.6891818;4.2751042
-1;43.6895107;4.2733065
-1;43.6876991;4.2724855
-1;43.6866625;4.271503
-1;43.6860982;4.2714475
-1;43.6858445;4.2719883
-1;42.7263861;2.9780182
-1;46.5593474;4.9152412
-1;49.0424349;2.3378505
-1;48.891198;2.1504239
-1;48.1742422;6.4523132
-1;47.9949982;0.2100351
-1;48.9791738;2.4530725
-1;48.6965345;2.1555776
-1;48.6970607;2.1590951
-1;48.6970392;2.1593396
-1;48.6942301;2.1590541
-1;48.6999671;2.156624
-1;48.7005145;2.1565757
-1;48.7021045;2.1571694
-1;48.7026948;2.1566537
-1;48.6998657;2.1535511
-1;48.6953872;2.1628119
-1;48.6957613;2.1627842
-1;48.6919214;2.1594063
-1;48.9747069;2.4596397
-1;47.2100717;-1.5571521
-1;47.2091983;-1.554854
-1;47.2154839;-1.5536923
-1;50.5002653;2.6849651
-1;50.500345;2.6857945
-1;50.5003956;2.6870451
-1;45.1844211;5.7235241
-1;45.1845815;5.7234134
-1;47.2678707;-2.1702059
-1;48.0702896;-0.7741782
-1;48.9244203;2.0281394
-1;44.3645305;2.5900146
-1;43.5502493;6.9588236
-1;43.5503557;6.9588881
-1;50.5201879;2.7215029
-1;49.3588911;0.0703839
-1;49.3602807;0.0696469
-1;49.3598106;0.0698441
-1;49.3596433;0.0696017
-1;49.3594617;0.0692931
-1;49.3593282;0.0690292
-1;49.3589865;0.0694798
-1;49.3586755;0.0679155
-1;50.5003493;2.6776797
-1;50.5004031;2.6863712
-1;48.7499423;2.3442112
-1;47.2458759;-1.6180143
-1;47.2474821;-1.6195294
-1;47.2495106;-1.6184361
-1;47.2484374;-1.6199877
-1;47.2498567;-1.6197632
-1;47.2464783;-1.6175139
-1;47.2500206;-1.6199928
-1;47.2472978;-1.6192509
-1;48.7518591;2.3426484
-1;48.6667357;6.1664327
-1;48.8316976;2.3982532
-1;47.2475469;-1.6160924
-1;50.4934939;2.680152
-1;48.8255326;2.3818258
-1;42.691697;2.8827618
-1;48.9344424;2.0554727
-1;43.532927;5.4396515
-1;45.6116816;5.1570216
-1;45.6117928;5.1565348
-1;42.6961868;2.886934
-1;42.6927384;2.8858142
-1;43.5316736;5.4444205
-1;42.7338714;3.0282944
-1;47.0866979;-1.2835741
-1;45.7501985;3.0854785
-1;46.2697824;6.0990864
-1;44.6178502;-0.9178279
-1;47.4529007;-0.4698251
-1;43.2950171;-0.366835
-1;50.4101529;2.9745521
-1;48.9397249;2.2942261
-1;48.6927955;6.181026
-1;48.6884671;6.1841112
-1;48.6736467;6.1834262
-1;42.748775;2.8044073
-1;48.9111391;2.5169489
-1;48.7997712;2.5220801
-1;48.7968795;2.5224764
-1;48.7938857;2.5219079
-1;48.7918161;2.5213772
-1;48.7928077;2.521783
-1;48.7911861;2.5200243
-1;48.6964259;2.1539508
-1;48.6982465;2.1365774
-1;48.7020776;2.1335526
-1;48.702083;2.132344
-1;48.7258443;2.1250705
-1;48.7241341;2.1559296
-1;48.7189111;2.1503135
-1;48.7189235;2.1498101
-1;48.7124712;2.1470027
-1;48.7119954;2.1473361
-1;48.7100352;2.1536363
-1;48.7154224;2.2060904
-1;48.7148615;2.205978
-1;48.7142376;2.2046468
-1;48.7144937;2.202358
-1;48.714393;2.201985
-1;48.7132014;2.2010838
-1;48.7132551;2.2006165
-1;48.7127904;2.2014894
-1;48.7123536;2.2012734
-1;48.7123749;2.2010809
-1;48.7121918;2.2009856
-1;48.7121658;2.2012116
-1;48.7121116;2.2018069
-1;47.2052791;-1.5543088
-1;42.6986219;2.9045742
-1;48.7877141;2.5181599
-1;48.7894389;2.5201116
-1;48.6818667;2.3849233
-1;48.9437799;2.0625226
-1;47.2478186;-1.6199386
-1;47.2417119;-1.60774
-1;47.2415338;-1.6084343
-1;47.2418579;-1.6082177
-1;44.4524646;1.4397077
-1;44.4443522;1.4410764
-1;44.4461225;1.44244
-1;44.448275;1.4400294
-1;44.4467459;1.4449347
-1;48.6893298;2.3914863
-1;48.7849;2.5027746
-1;48.7860078;2.5132212
-1;48.7845968;2.5068615
-1;42.7777408;2.8359676
-1;47.2324922;-1.5765946
-1;43.5206981;-0.9191762
-1;43.5205785;-0.9188118
-1;48.071508;-0.772932
-1;43.539284;6.4687643
-1;43.5416639;6.4650001
-1;43.5325665;6.4709862
-1;43.5357389;6.4647886
-1;43.5359514;6.4649767
-1;43.5364015;6.4644858
-1;42.7713691;2.916279
-1;42.7720416;2.9149279
-1;42.773011;2.9130921
-1;43.53684;6.4635041
-1;43.5378102;6.4616065
-1;45.7267093;5.2524023
-1;48.7847059;2.4871089
-1;47.0173888;4.8244774
-1;48.7942906;2.4960921
-1;48.8147215;2.4751212
-1;48.8128415;2.4741432
-1;48.7853778;2.4953036
-1;48.812364;2.4793255
-1;48.8086433;2.4860392
-1;48.7845219;2.4921516
-1;45.688196;5.0139626
-1;45.6942488;5.0432983
-1;48.8477068;2.5396335
-1;48.8480062;2.5394297
-1;48.8480204;2.5388605
-1;48.8506086;2.5348625
-1;48.8019869;2.5012848
-1;48.8032374;2.4983835
-1;48.8004968;2.4999676
-1;48.8025375;2.4939842
-1;48.8021883;2.4922686
-1;48.8065498;2.4917515
-1;43.2948319;5.386707
-1;49.0289137;2.2092652
-1;48.8072028;2.5008629
-1;48.8058811;2.4908792
-1;48.810447;2.4806932
-1;48.8123309;2.4839298
-1;48.8084253;2.4948975
-1;48.8023606;2.4861009
-1;48.7991154;2.4919415
-1;48.8090365;2.476805
-1;49.0088252;2.0239131
-1;48.7076834;6.1664823
-1;48.6858857;6.1860216
-1;48.6850673;6.187247
-1;48.6128301;2.4108864
-1;48.6107211;2.4164494
-1;49.1007134;-0.5002962
-1;48.6118341;2.4173759
-1;43.2944885;5.3866291
-1;48.8573258;2.3485731
-1;48.8572662;2.3485355
-1;48.8570123;2.3483752
-1;47.2486869;-1.5215365
-1;47.2335619;-1.5549922
-1;48.7153677;6.168732
-1;48.7155312;6.1687944
-1;48.7155789;6.1688159
-1;43.2943958;5.3862571
-1;46.2065534;5.2267233
-1;46.2070361;5.2274698
-1;46.2073038;5.226533
-1;46.2069284;5.2266229
-1;46.2069625;5.2268906
-1;47.2101265;-1.5369614
-1;47.2096591;-1.537169
-1;47.2097811;-1.5373788
-1;47.2077202;-1.5339268
-1;48.8628575;2.3421299
-1;48.8631473;2.3418595
-1;48.8630987;2.3422371
-1;48.8632751;2.3428593
-1;48.8632354;2.342545
-1;48.8630577;2.342566
-1;48.8615301;2.3460556
-1;48.8618339;2.3461605
-1;48.8622878;2.3417147
-1;48.8632354;2.2560025
-1;48.863335;2.2557905
-1;48.8775662;2.3714879
-1;48.8724401;2.3769593
-1;48.8727824;2.3765765
-1;48.8638931;2.3447928
-1;48.8632523;2.3442232
-1;48.862529;2.3429489
-1;47.2654321;-1.4911914
-1;43.4628688;6.4802814
-1;43.4629029;6.4802183
-1;43.4627374;6.4794968
-1;48.8627551;2.3460852
-1;48.8625184;2.3428333
-1;48.8625284;2.3427182
-1;48.8615338;2.3518937
-1;48.861654;2.3451749
-1;48.8613047;2.3452724
-1;48.8614369;2.3454553
-1;48.6530965;6.1509373
-1;48.6530453;6.1509027
-1;48.6529846;6.1510275
-1;42.6995375;2.8965264
-1;42.6994262;2.8962297
-1;48.8601436;2.3422903
-1;47.2523693;-1.5169763
-1;43.6457885;0.58657
-1;45.9398456;6.0693501
-1;45.7635817;4.843815
-1;45.76353;4.8417266
-1;45.7635583;4.8515129
-1;45.7636318;4.8513084
-1;45.7635392;4.8499492
-1;45.7636061;4.848236
-1;45.7635962;4.8469854
-1;45.7635897;4.8459252
-1;45.7635331;4.8451447
-1;45.7635789;4.845079
-1;45.7636381;4.8552053
-1;45.763715;4.8528836
-1;45.763709;4.8617851
-1;45.7636884;4.8595783
-1;48.896608;2.3854666
-1;48.896852;2.3854336
-1;42.4852061;2.7544113
-1;42.483548;2.7473358
-1;48.9793308;4.3415762
-1;48.9821404;4.3469285
-1;43.6991092;7.185476
-1;43.2826052;5.3499834
-1;48.7965888;2.5131384
-1;48.7941091;2.5130652
-1;48.7905602;2.5124777
-1;48.794328;2.5133888
-1;48.7895179;2.5118544
-1;48.7906358;2.5075675
-1;48.7955836;2.5124026
-1;48.7930704;2.5147107
-1;48.7927628;2.5142664
-1;42.7020207;2.8889416
-1;42.7019044;2.8889979
-1;42.7031925;2.8881799
-1;47.2274879;-1.5299004
-1;42.6924003;2.8875797
-1;48.8983562;2.3865263
-1;48.9000942;2.3880015
-1;48.8628455;2.3370398
-1;48.8629007;2.3368229
-1;48.862458;2.3386274
-1;48.8625038;2.338459
-1;48.8625595;2.3391848
-1;48.8616026;2.3413857
-1;48.8058117;2.4686567
-1;48.8048754;2.4691687
-1;48.8006067;2.4702232
-1;48.797241;2.4715288
-1;48.7918205;2.4740903
-1;48.7944238;2.4723598
-1;48.7863622;2.4794263
-1;48.786821;2.5018835
-1;48.7872765;2.4767471
-1;43.3550169;-0.4830371
-1;43.303442;5.4301268
-1;43.3031775;5.437987
-1;43.3037474;5.4284732
-1;43.3954137;-0.551003
-1;43.3949619;-0.551664
-1;48.8774463;2.4798897
-1;44.8534411;-0.0434469
-1;44.8532046;-0.0433634
-1;49.433157;2.8154123
-1;49.4331415;2.8160009
-1;47.2101637;-1.6037013
-1;48.858959;2.3540429
-1;45.2010785;5.7541566
-1;43.2945042;5.3870055
-1;48.6847616;6.1798099
-1;48.8553372;2.2924475
-1;48.855325;2.2917919
-1;48.8552718;2.2910307
-1;48.855204;2.2905866
-1;48.855011;2.2901338
-1;48.8547973;2.2901683
-1;48.8548487;2.290561
-1;48.8548907;2.2906011
-1;48.8547356;2.2909719
-1;48.8546018;2.2915181
-1;48.8543304;2.2924686
-1;48.8067258;2.510485
-1;43.535631;6.459979
-1;43.299659;5.4395749
-1;50.6303537;3.0503666
-1;48.8640422;2.3486856
-1;48.8638774;2.3485338
-1;48.8638777;2.3486052
-1;46.1952651;6.2460665
-1;50.6314317;3.0496588
-1;50.6312155;3.0499225
-1;50.6311054;3.0500341
-1;50.6325593;3.0541116
-1;46.9050362;6.337325
-1;50.6245298;3.1287465
-1;45.1904449;5.7290679
-1;51.000457;2.4090777
-1;51.0012117;2.4094731
-1;48.6962283;6.1794515
-1;48.689221;6.1823498
-1;48.6915279;6.180675
-1;48.7107773;6.1707826
-1;48.710768;6.1694542
-1;48.6938818;6.1813924
-1;45.1862263;5.7193532
-1;45.1862773;5.7192622
-1;51.0182266;2.3774069
-1;42.6211564;3.0221181
-1;48.8597427;2.347104
-1;48.7888752;2.4813563
-1;48.7918917;2.4812848
-1;48.7903852;2.4764462
-1;48.7919618;2.4868734
-1;48.7935141;2.4869484
-1;48.7956201;2.4838694
-1;48.7968846;2.4880133
-1;47.1590094;-1.5996999
-1;48.7361592;6.1640033
-1;48.7362525;6.1638873
-1;45.7755059;4.8289217
-1;48.8635929;2.3481276
-1;48.8624317;2.3424454
-1;43.291055;5.3921773
-1;49.7422714;4.7484366
-1;47.156848;-1.5990831
-1;47.156778;-1.5991207
-1;45.7707109;4.8357808
-1;45.7703935;4.8334553
-1;45.7714694;4.8315527
-1;45.7811862;4.8474834
-1;45.7822817;4.8490358
-1;45.7838546;4.8502065
-1;48.8640429;2.342338
-1;48.8625687;2.3430823
-1;50.6137255;3.0364799
-1;48.6670605;6.1688041
-1;48.6672399;6.1684957
-1;48.8596915;2.3470609
-1;48.8598186;2.3467757
-1;48.860395;2.3511555
-1;48.6785531;2.1331295
-1;48.6789711;2.1322345
-1;48.6786181;2.1318609
-1;45.4511716;4.386844
-1;43.2844834;5.3579874
-1;43.2851628;5.3534364
-1;43.285465;5.3516319
-1;48.8633263;2.3480226
-1;48.8630464;2.34795
-1;45.770699;4.8447572
-1;45.7816844;4.8318763
-1;48.8617622;2.3478414
-1;48.6855244;6.1719534
-1;42.527705;3.0861059
-1;49.2788926;-1.540421
-1;49.2792724;-1.5408296
-1;49.2945877;-1.5566917
-1;45.9827683;4.7352646
-1;45.9838679;4.736017
-1;45.9822283;4.737286
-1;45.9823154;4.7349682
-1;45.7709763;4.8316639
-1;45.770919;4.8316092
-1;45.7703869;4.831619
-1;45.7684436;4.8346777
-1;48.8612928;2.3426202
-1;48.8612466;2.3425959
-1;45.7586297;4.8370354
-1;48.8587361;2.3424524
-1;48.8590828;2.3401059
-1;48.8632872;2.3421861
-1;45.7467484;4.8170239
-1;45.7369235;4.8202183
-1;45.7317952;4.8176747
-1;45.7302274;4.8182372
-1;47.6191099;6.8310542
-1;48.8355101;2.3026863
-1;48.8316574;2.2970991
-1;48.8321026;2.2974277
-1;48.8329522;2.2982106
-1;48.8330772;2.2983572
-1;48.8333377;2.298921
-1;48.9908382;2.1823131
-1;48.8555233;2.3532119
-1;48.8560269;2.3529581
-1;48.8563944;2.3536915
-1;48.8567815;2.3538687
-1;48.8570128;2.3529313
-1;46.5895835;0.3569337
-1;46.5892654;0.3598733
-1;45.7782033;4.8667236
-1;45.7858502;4.8576426
-1;45.781355;4.8695388
-1;48.8708361;2.3022007
-1;48.8709789;2.3027358
-1;48.8689626;2.3106271
-1;48.8735839;2.2961449
-1;48.8735969;2.2969507
-1;48.8725492;2.2977906
-1;48.8726466;2.2974844
-1;48.8643353;2.3300068
-1;48.8627526;2.3382724
-1;48.8629795;2.3384404
-1;48.862295;2.3385349
-1;43.6818149;4.6083038
-1;43.3538493;-0.3758252
-1;45.9471734;6.1222795
-1;45.9466501;6.1224076
-1;45.9466433;6.1214719
-1;48.7850622;2.4992378
-1;48.7958436;2.5149056
-1;48.7901994;2.4935017
-1;48.8013574;2.4789258
-1;48.7879036;2.502815
-1;48.8049751;2.5077782
-1;48.7927017;2.4797385
-1;48.7894115;2.5048387
-1;45.7618456;4.8240919
-1;45.9799161;4.7392139
-1;45.976459;4.7369394
-1;45.9820195;4.7388706
-1;45.9821756;4.7386676
-1;43.1395305;6.3585594
-1;43.137667;6.363094
-1;50.6081503;3.1671391
-1;50.6069637;3.1654215
-1;50.6070836;3.1656198
-1;50.6069304;3.1653667
-1;50.6070433;3.1649894
-1;48.945583;2.0635057
-1;48.9454001;2.0638584
-1;-17.5800528;-149.613877
-1;45.7708944;4.836206
-1;43.3205827;-0.4384538
-1;43.3455487;-0.4193781
-1;43.3455823;-0.4185592
-1;43.3448948;-0.4181854
-1;43.3455423;-0.4149018
-1;43.3515059;-0.4424903
-1;48.8115157;2.0383762
-1;48.8069872;2.0506792
-1;48.8528348;2.3586534
-1;48.8528322;2.3588103
-1;48.7349298;6.1653851
-1;43.5104836;5.4472452
-1;45.1514867;1.5281476
-1;45.7672754;4.8367952
-1;45.1513123;1.5290315
-1;48.8595317;2.344581
-1;48.9713586;2.0772161
-1;48.9714104;2.0772203
-1;48.9715475;2.0763821
-1;48.9715279;2.0762513
-1;48.9713145;2.0761838
-1;48.9710664;2.0760002
-1;48.9513949;2.0598539
-1;48.951621;2.0597481
-1;45.7746565;4.8421914
-1;47.2068037;-1.5588556
-1;47.2068513;-1.558744
-1;48.8554946;2.3429636
-1;48.855447;2.3430205
-1;48.8550813;2.3437288
-1;48.8550075;2.3439007
-1;43.4930279;-1.4676847
-1;48.8451043;2.2803729
-1;48.8456595;2.2819692
-1;48.8494305;2.3041606
-1;48.8501681;2.3046884
-1;48.8514035;2.3070915
-1;48.8510073;2.30728
-1;48.850623;2.3072428
-1;48.8504241;2.3071172
-1;48.8503253;2.3072649
-1;48.8501714;2.3075058
-1;48.8510291;2.3075301
-1;48.8511015;2.3083537
-1;48.8511442;2.3089446
-1;48.8510537;2.3090053
-1;48.8517262;2.3096899
-1;48.8514225;2.3093821
-1;48.8513433;2.3085384
-1;48.8515947;2.3073135
-1;48.8521012;2.3080553
-1;48.8523752;2.3084566
-1;48.8520531;2.3079848
-1;48.8566659;2.3100656
-1;48.8565424;2.3102122
-1;48.8722224;2.3160981
-1;48.8724674;2.3160782
-1;48.8724089;2.3160829
-1;47.2624462;-1.5936805
-1;47.2639707;-1.5779771
-1;47.2643467;-1.5763174
-1;48.8612948;2.3525717
-1;48.8548524;2.3439254
-1;48.855261;2.3434068
-1;48.8546844;2.344278
-1;48.8563062;2.3459309
-1;48.8563834;2.3456778
-1;48.8564776;2.3455559
-1;48.8565332;2.3453872
-1;48.8566515;2.3448873
-1;48.8566732;2.3445966
-1;48.856706;2.3444508
-1;48.8567873;2.3440648
-1;48.8568255;2.343846
-1;48.8560543;2.343227
-1;48.855765;2.3429987
-1;48.1753362;6.4469848
-1;44.3664217;2.591119
-1;43.30328;5.4496184
-1;45.9150199;6.1393435
-1;50.607346;3.076653
-1;50.5933034;3.1675121
-1;46.1923801;6.234421
-1;43.8090904;4.403987
-1;48.6791731;6.1758768
-1;48.6791838;6.176038
-1;48.6790571;6.1761262
-1;48.6866516;6.1712168
-1;48.6658362;6.1639886
-1;48.73288;6.1690601
-1;48.7345215;6.1682389
-1;48.6843356;6.1767488
-1;48.8589438;2.3408118
-1;48.8590155;2.3404642
-1;48.8590362;2.3403538
-1;48.6937415;6.1918326
-1;48.6921681;6.1949718
